ID,CODAUTO,Comunidad,CPRO,Provincia,SERIAL,TIP_H,TOT_MH,TOT10_15,ORD,TABLET,TELEF1,TELEF2,VIV_INTER,INTEFOR,NPER,SEXO,EDAD,PC,INT,MOVIL
260612004 1,17,"Rioja, La",26,"Rioja, La",06120,4,4,1,1,1,6,1,1,1,04,6,14,1,1,1
260612303 1,17,"Rioja, La",26,"Rioja, La",06123,4,5,2,1,1,1,1,1,1,03,6,15,1,1,1
260612303 2,17,"Rioja, La",26,"Rioja, La",06123,4,5,2,1,1,1,1,1,1,04,6,12,1,1,1
260613105 1,17,"Rioja, La",26,"Rioja, La",06131,4,5,1,1,6,1,1,1,1,05,1,10,1,1,6
260614504 1,17,"Rioja, La",26,"Rioja, La",06145,4,4,1,1,1,1,1,1,1,04,1,15,1,1,1
260617402 1,17,"Rioja, La",26,"Rioja, La",06174,2,2,1,1,1,6,1,1,1,02,1,14,1,1,1
260619501 1,17,"Rioja, La",26,"Rioja, La",06195,4,4,2,1,1,6,1,1,1,01,6,15,1,1,1
260619501 2,17,"Rioja, La",26,"Rioja, La",06195,4,4,2,1,1,6,1,1,1,02,6,11,1,1,6
260621204 1,17,"Rioja, La",26,"Rioja, La",06212,5,4,1,1,6,1,1,1,1,04,1,13,1,1,1
260623301 1,17,"Rioja, La",26,"Rioja, La",06233,5,3,2,1,1,1,1,1,1,01,1,12,1,1,1
260623301 2,17,"Rioja, La",26,"Rioja, La",06233,5,3,2,1,1,1,1,1,1,02,1,15,1,1,1
260623403 1,17,"Rioja, La",26,"Rioja, La",06234,4,4,1,1,1,1,1,1,1,03,1,12,1,1,6
260623703 1,17,"Rioja, La",26,"Rioja, La",06237,4,4,1,1,6,6,1,1,1,03,1,12,1,1,1
260623803 1,17,"Rioja, La",26,"Rioja, La",06238,4,3,1,1,1,1,1,1,1,03,1,11,1,1,1
260624102 1,17,"Rioja, La",26,"Rioja, La",06241,2,2,1,1,1,1,1,1,1,02,1,14,1,1,1
260624802 1,17,"Rioja, La",26,"Rioja, La",06248,2,2,1,1,6,1,1,1,1,02,6,12,1,1,1
260625204 1,17,"Rioja, La",26,"Rioja, La",06252,4,4,1,1,1,6,1,1,1,04,6,15,1,1,1
260626103 1,17,"Rioja, La",26,"Rioja, La",06261,2,3,1,1,1,1,1,1,1,03,1,13,1,1,1
260626204 1,17,"Rioja, La",26,"Rioja, La",06262,4,4,1,1,1,1,1,1,1,04,1,12,1,1,1
260627004 1,17,"Rioja, La",26,"Rioja, La",06270,4,5,2,1,1,6,1,1,1,04,1,14,1,1,1
260627004 2,17,"Rioja, La",26,"Rioja, La",06270,4,5,2,1,1,6,1,1,1,05,1,12,1,1,1
260627202 1,17,"Rioja, La",26,"Rioja, La",06272,2,3,2,6,1,1,1,1,1,02,6,15,1,1,1
260627202 2,17,"Rioja, La",26,"Rioja, La",06272,2,3,2,6,1,1,1,1,1,03,6,13,1,1,1
260629303 1,17,"Rioja, La",26,"Rioja, La",06293,4,4,2,1,1,1,1,1,1,03,6,14,1,1,1
260629303 2,17,"Rioja, La",26,"Rioja, La",06293,4,4,2,1,1,1,1,1,1,04,6,14,1,1,1
260630502 1,17,"Rioja, La",26,"Rioja, La",06305,2,2,1,1,1,1,1,1,1,02,1,12,1,1,1
260631902 1,17,"Rioja, La",26,"Rioja, La",06319,2,2,1,1,1,1,1,1,1,02,6,14,1,1,1
260633103 1,17,"Rioja, La",26,"Rioja, La",06331,4,4,1,1,1,6,1,1,1,03,6,13,1,1,1
260633204 1,17,"Rioja, La",26,"Rioja, La",06332,4,4,1,1,1,1,1,1,1,04,1,11,1,1,1
260633303 1,17,"Rioja, La",26,"Rioja, La",06333,4,3,1,1,1,1,1,1,1,03,1,13,1,1,1
260633603 1,17,"Rioja, La",26,"Rioja, La",06336,4,3,1,1,1,1,1,1,1,03,1,14,1,1,1
260633803 1,17,"Rioja, La",26,"Rioja, La",06338,4,5,1,1,1,6,1,1,1,03,1,11,1,1,6
260634203 1,17,"Rioja, La",26,"Rioja, La",06342,4,4,2,1,1,6,1,1,1,03,6,14,1,1,1
260634203 2,17,"Rioja, La",26,"Rioja, La",06342,4,4,2,1,1,6,1,1,1,04,1,11,1,1,1
260634803 1,17,"Rioja, La",26,"Rioja, La",06348,4,5,1,1,6,6,1,1,1,03,1,12,1,1,1
260635003 1,17,"Rioja, La",26,"Rioja, La",06350,4,3,1,1,1,1,1,1,1,03,6,14,1,1,1
260635603 1,17,"Rioja, La",26,"Rioja, La",06356,4,4,2,1,1,1,1,1,1,03,1,14,1,1,1
260635603 2,17,"Rioja, La",26,"Rioja, La",06356,4,4,2,1,1,1,1,1,1,04,1,14,1,1,1
260638201 1,17,"Rioja, La",26,"Rioja, La",06382,2,4,2,1,1,6,1,1,1,01,6,15,1,1,1
260638201 2,17,"Rioja, La",26,"Rioja, La",06382,2,4,2,1,1,6,1,1,1,04,1,12,1,1,1
260638404 1,17,"Rioja, La",26,"Rioja, La",06384,4,4,1,1,1,6,1,1,1,04,1,12,1,1,1
260639303 1,17,"Rioja, La",26,"Rioja, La",06393,4,4,1,1,6,6,1,1,1,03,6,12,1,6,1
260639803 1,17,"Rioja, La",26,"Rioja, La",06398,4,5,1,1,1,6,1,1,1,03,6,10,1,6,6
260640504 1,17,"Rioja, La",26,"Rioja, La",06405,4,4,1,1,1,1,1,1,1,04,1,15,1,1,1
260641303 1,17,"Rioja, La",26,"Rioja, La",06413,4,5,1,1,1,1,1,1,1,03,6,11,1,6,6
260641802 1,17,"Rioja, La",26,"Rioja, La",06418,2,3,1,6,1,6,1,1,1,02,6,13,1,6,1
260642002 1,17,"Rioja, La",26,"Rioja, La",06420,5,3,1,6,1,6,1,1,1,02,6,10,1,6,6
260642604 1,17,"Rioja, La",26,"Rioja, La",06426,4,4,1,1,1,1,1,1,1,04,1,13,1,1,1
260643303 1,17,"Rioja, La",26,"Rioja, La",06433,4,3,1,1,1,1,1,1,1,03,6,13,1,6,1
260643704 1,17,"Rioja, La",26,"Rioja, La",06437,4,4,1,1,1,6,1,1,1,04,6,14,1,1,1
260644203 1,17,"Rioja, La",26,"Rioja, La",06442,4,4,2,1,1,1,1,1,1,03,6,14,1,1,1
260644203 2,17,"Rioja, La",26,"Rioja, La",06442,4,4,2,1,1,1,1,1,1,04,6,11,1,1,1
260644802 1,17,"Rioja, La",26,"Rioja, La",06448,2,3,2,1,6,1,1,1,1,02,1,13,1,1,1
260644802 2,17,"Rioja, La",26,"Rioja, La",06448,2,3,2,1,6,1,1,1,1,03,6,11,1,6,1
260644904 1,17,"Rioja, La",26,"Rioja, La",06449,4,4,1,1,1,6,1,1,1,04,6,13,1,1,6
260646003 1,17,"Rioja, La",26,"Rioja, La",06460,4,3,1,1,6,1,1,1,1,03,1,11,1,1,6
260646403 1,17,"Rioja, La",26,"Rioja, La",06464,4,4,1,1,6,6,1,1,1,03,6,13,6,1,1
260646903 1,17,"Rioja, La",26,"Rioja, La",06469,4,3,1,1,6,1,1,1,1,03,1,15,1,1,1
260647303 1,17,"Rioja, La",26,"Rioja, La",06473,4,3,1,1,1,1,1,1,1,03,1,13,1,1,1
260647703 1,17,"Rioja, La",26,"Rioja, La",06477,4,4,2,1,1,1,1,1,1,03,1,13,1,1,1
260647703 2,17,"Rioja, La",26,"Rioja, La",06477,4,4,2,1,1,1,1,1,1,04,1,10,1,1,6
260649903 1,17,"Rioja, La",26,"Rioja, La",06499,4,4,1,1,6,1,1,1,1,03,6,13,1,6,1
260650104 1,17,"Rioja, La",26,"Rioja, La",06501,4,6,2,6,1,6,1,1,1,04,6,15,1,1,1
260650104 2,17,"Rioja, La",26,"Rioja, La",06501,4,6,2,6,1,6,1,1,1,05,6,11,1,1,6
260650903 1,17,"Rioja, La",26,"Rioja, La",06509,4,3,1,1,6,6,1,1,1,03,1,15,1,1,1
260652403 1,17,"Rioja, La",26,"Rioja, La",06524,4,3,1,1,1,1,1,1,1,03,6,10,1,1,6
260652802 1,17,"Rioja, La",26,"Rioja, La",06528,4,4,1,1,1,1,1,1,1,02,1,13,1,1,1
260653603 1,17,"Rioja, La",26,"Rioja, La",06536,4,4,2,1,1,1,1,1,1,03,6,15,1,1,1
260653603 2,17,"Rioja, La",26,"Rioja, La",06536,4,4,2,1,1,1,1,1,1,04,6,15,1,1,1
260654703 1,17,"Rioja, La",26,"Rioja, La",06547,4,3,1,1,1,6,1,1,1,03,6,11,1,1,6
260655004 1,17,"Rioja, La",26,"Rioja, La",06550,4,4,1,1,1,1,1,1,1,04,1,13,1,1,1
260655904 1,17,"Rioja, La",26,"Rioja, La",06559,4,4,1,1,6,1,1,1,1,04,6,15,1,1,1
260656103 1,17,"Rioja, La",26,"Rioja, La",06561,4,4,1,1,1,1,1,1,1,03,1,13,1,1,1
260656604 1,17,"Rioja, La",26,"Rioja, La",06566,4,4,1,1,1,1,1,1,1,04,6,12,1,6,6
260656802 1,17,"Rioja, La",26,"Rioja, La",06568,4,3,1,1,1,6,1,1,2,02,1,13,1,1,1
260657004 1,17,"Rioja, La",26,"Rioja, La",06570,4,4,1,1,1,6,1,1,1,04,1,11,1,1,1
260657203 1,17,"Rioja, La",26,"Rioja, La",06572,2,4,1,6,1,6,1,1,1,03,1,14,1,1,1
260660003 1,17,"Rioja, La",26,"Rioja, La",06600,2,3,1,1,6,1,1,1,1,03,1,15,1,1,1
260661204 1,17,"Rioja, La",26,"Rioja, La",06612,4,4,1,1,1,1,1,1,1,04,6,13,1,6,1
260665103 1,17,"Rioja, La",26,"Rioja, La",06651,4,4,2,1,6,1,1,1,1,03,6,15,1,1,1
260665103 2,17,"Rioja, La",26,"Rioja, La",06651,4,4,2,1,6,1,1,1,1,04,6,15,1,1,1
260667004 1,17,"Rioja, La",26,"Rioja, La",06670,4,5,2,1,1,1,1,1,1,04,6,13,1,1,1
260667004 2,17,"Rioja, La",26,"Rioja, La",06670,4,5,2,1,1,1,1,1,1,05,1,13,1,1,1
260667402 1,17,"Rioja, La",26,"Rioja, La",06674,4,3,1,1,6,1,1,1,1,02,6,15,1,1,1
260670202 1,17,"Rioja, La",26,"Rioja, La",06702,4,4,1,1,1,1,1,1,1,02,6,11,1,1,6
260670303 1,17,"Rioja, La",26,"Rioja, La",06703,4,3,1,1,1,1,1,1,1,03,1,12,1,1,1
260670403 1,17,"Rioja, La",26,"Rioja, La",06704,4,4,2,1,1,1,1,1,1,03,6,14,1,1,1
260670403 2,17,"Rioja, La",26,"Rioja, La",06704,4,4,2,1,1,1,1,1,1,04,6,11,1,1,1
260670505 1,17,"Rioja, La",26,"Rioja, La",06705,5,5,1,1,1,1,1,1,1,05,1,12,1,1,6
260672103 1,17,"Rioja, La",26,"Rioja, La",06721,4,3,1,1,1,6,1,1,1,03,1,15,1,1,1
260672602 1,17,"Rioja, La",26,"Rioja, La",06726,4,3,1,1,1,1,1,1,1,02,6,11,1,6,1
270679402 1,12,Galicia,27,Lugo,06794,2,2,1,1,1,6,1,1,1,02,1,11,1,1,6
270681203 1,12,Galicia,27,Lugo,06812,5,5,1,1,1,1,1,1,1,03,6,11,1,1,1
270682203 1,12,Galicia,27,Lugo,06822,4,4,2,6,1,6,1,1,1,03,6,15,1,1,1
270682203 2,12,Galicia,27,Lugo,06822,4,4,2,6,1,6,1,1,1,04,6,10,1,1,6
270684804 1,12,Galicia,27,Lugo,06848,4,4,1,1,6,6,1,1,2,04,6,12,1,1,1
270686804 1,12,Galicia,27,Lugo,06868,4,4,1,1,1,1,1,1,1,04,6,15,1,1,1
270686903 1,12,Galicia,27,Lugo,06869,4,3,1,1,6,6,1,1,2,03,6,13,1,1,1
270687804 1,12,Galicia,27,Lugo,06878,4,4,1,1,1,1,1,1,1,04,1,12,1,1,1
270688002 1,12,Galicia,27,Lugo,06880,2,2,1,1,1,1,1,1,1,02,6,13,1,1,1
270688404 1,12,Galicia,27,Lugo,06884,4,4,1,1,1,6,1,1,1,04,6,12,1,1,1
270688503 1,12,Galicia,27,Lugo,06885,4,3,1,1,1,6,1,1,1,03,1,10,1,1,1
280691203 1,13,"Madrid, Comunidad de",28,Madrid,06912,4,5,2,1,1,1,1,1,1,03,1,15,1,1,1
280691203 2,13,"Madrid, Comunidad de",28,Madrid,06912,4,5,2,1,1,1,1,1,1,05,1,12,1,1,1
280691403 1,13,"Madrid, Comunidad de",28,Madrid,06914,4,4,2,1,1,6,1,1,1,03,6,12,1,1,6
280691403 2,13,"Madrid, Comunidad de",28,Madrid,06914,4,4,2,1,1,6,1,1,1,04,6,11,1,1,6
280691703 1,13,"Madrid, Comunidad de",28,Madrid,06917,4,3,1,1,1,1,1,1,1,03,1,13,1,1,1
280691803 1,13,"Madrid, Comunidad de",28,Madrid,06918,4,4,1,1,1,1,1,1,1,03,6,12,1,1,1
280692702 1,13,"Madrid, Comunidad de",28,Madrid,06927,2,2,1,1,6,6,1,1,1,02,1,12,1,1,1
280693002 1,13,"Madrid, Comunidad de",28,Madrid,06930,2,2,1,1,6,6,1,1,1,02,1,15,1,1,1
280696503 1,13,"Madrid, Comunidad de",28,Madrid,06965,4,4,1,1,1,1,1,1,1,03,6,10,1,1,6
280696904 1,13,"Madrid, Comunidad de",28,Madrid,06969,4,4,1,1,1,1,1,1,1,04,1,14,1,1,1
280697604 1,13,"Madrid, Comunidad de",28,Madrid,06976,4,4,1,1,1,1,1,1,1,04,6,12,1,1,6
280698103 1,13,"Madrid, Comunidad de",28,Madrid,06981,4,5,2,1,1,1,1,1,1,03,6,15,1,1,1
280698103 2,13,"Madrid, Comunidad de",28,Madrid,06981,4,5,2,1,1,1,1,1,1,04,6,10,1,1,6
280698703 1,13,"Madrid, Comunidad de",28,Madrid,06987,4,4,2,1,1,1,1,1,1,03,6,13,6,1,1
280698703 2,13,"Madrid, Comunidad de",28,Madrid,06987,4,4,2,1,1,1,1,1,1,04,1,11,1,1,6
280698803 1,13,"Madrid, Comunidad de",28,Madrid,06988,4,4,2,1,6,6,1,1,1,03,6,14,1,1,6
280698803 2,13,"Madrid, Comunidad de",28,Madrid,06988,4,4,2,1,6,6,1,1,1,04,1,11,6,6,6
280699204 1,13,"Madrid, Comunidad de",28,Madrid,06992,4,4,1,1,1,1,1,1,1,04,6,14,1,6,1
280699303 1,13,"Madrid, Comunidad de",28,Madrid,06993,4,5,1,1,1,1,1,1,1,03,1,11,1,1,1
280703102 1,13,"Madrid, Comunidad de",28,Madrid,07031,4,3,1,1,1,1,1,1,1,02,6,14,1,1,6
280704404 1,13,"Madrid, Comunidad de",28,Madrid,07044,4,4,1,1,1,1,1,1,1,04,6,14,1,1,1
280705103 1,13,"Madrid, Comunidad de",28,Madrid,07051,4,4,1,1,1,1,1,1,1,03,6,12,1,1,1
280708305 1,13,"Madrid, Comunidad de",28,Madrid,07083,4,5,1,6,6,1,1,1,2,05,1,14,1,1,1
280708402 1,13,"Madrid, Comunidad de",28,Madrid,07084,4,4,2,1,1,1,1,1,1,02,1,14,1,1,1
280708402 2,13,"Madrid, Comunidad de",28,Madrid,07084,4,4,2,1,1,1,1,1,1,03,6,11,1,1,1
280709102 1,13,"Madrid, Comunidad de",28,Madrid,07091,5,5,1,1,1,6,1,1,1,02,6,11,1,1,6
280709302 1,13,"Madrid, Comunidad de",28,Madrid,07093,5,3,1,1,1,1,1,1,1,02,1,15,1,1,1
280710102 1,13,"Madrid, Comunidad de",28,Madrid,07101,4,3,1,1,9,9,1,1,1,02,1,14,1,1,1
280710203 1,13,"Madrid, Comunidad de",28,Madrid,07102,4,4,2,1,1,1,1,1,1,03,6,13,1,1,1
280710203 2,13,"Madrid, Comunidad de",28,Madrid,07102,4,4,2,1,1,1,1,1,1,04,1,10,1,1,6
280710803 1,13,"Madrid, Comunidad de",28,Madrid,07108,4,8,1,1,1,6,1,1,1,03,6,10,6,1,6
280712502 1,13,"Madrid, Comunidad de",28,Madrid,07125,4,5,1,1,1,1,1,1,1,02,1,10,1,1,6
280715701 1,13,"Madrid, Comunidad de",28,Madrid,07157,2,3,1,1,1,1,1,1,1,01,1,14,1,1,6
280715803 1,13,"Madrid, Comunidad de",28,Madrid,07158,4,5,2,1,1,1,1,1,1,03,6,12,1,1,6
280715803 2,13,"Madrid, Comunidad de",28,Madrid,07158,4,5,2,1,1,1,1,1,1,04,1,10,1,1,6
280715903 1,13,"Madrid, Comunidad de",28,Madrid,07159,5,5,1,1,1,1,1,1,1,03,1,11,1,1,6
280716403 1,13,"Madrid, Comunidad de",28,Madrid,07164,4,4,1,1,1,1,1,1,1,03,1,13,1,1,1
280716503 1,13,"Madrid, Comunidad de",28,Madrid,07165,4,4,2,1,1,1,1,1,1,03,6,12,1,1,6
280716503 2,13,"Madrid, Comunidad de",28,Madrid,07165,4,4,2,1,1,1,1,1,1,04,1,10,1,1,6
280716603 1,13,"Madrid, Comunidad de",28,Madrid,07166,4,5,2,1,1,1,1,1,1,03,1,15,1,1,1
280716603 2,13,"Madrid, Comunidad de",28,Madrid,07166,4,5,2,1,1,1,1,1,1,04,1,12,1,1,1
280717003 1,13,"Madrid, Comunidad de",28,Madrid,07170,4,4,1,1,1,6,1,1,1,03,6,10,1,1,6
280717403 1,13,"Madrid, Comunidad de",28,Madrid,07174,4,4,2,1,1,1,1,1,1,03,6,14,1,1,1
280717403 2,13,"Madrid, Comunidad de",28,Madrid,07174,4,4,2,1,1,1,1,1,1,04,1,11,1,1,6
280718304 1,13,"Madrid, Comunidad de",28,Madrid,07183,4,5,1,1,6,1,1,1,1,04,6,12,1,1,6
280718504 1,13,"Madrid, Comunidad de",28,Madrid,07185,4,4,2,1,1,1,1,1,1,04,6,12,1,1,6
280718504 2,13,"Madrid, Comunidad de",28,Madrid,07185,4,4,2,1,1,1,1,1,1,06,1,15,1,1,1
280719301 1,13,"Madrid, Comunidad de",28,Madrid,07193,4,5,2,6,6,6,1,1,1,01,6,12,1,1,1
280719301 2,13,"Madrid, Comunidad de",28,Madrid,07193,4,5,2,6,6,6,1,1,1,02,1,10,1,1,6
280721701 1,13,"Madrid, Comunidad de",28,Madrid,07217,4,4,1,1,1,1,1,1,1,01,1,11,1,1,6
280722506 1,13,"Madrid, Comunidad de",28,Madrid,07225,4,6,1,6,6,1,1,1,1,06,1,12,6,1,1
280722604 1,13,"Madrid, Comunidad de",28,Madrid,07226,5,6,1,6,1,6,1,1,1,04,6,15,1,1,1
280724602 1,13,"Madrid, Comunidad de",28,Madrid,07246,2,2,1,1,6,1,1,1,1,02,6,15,1,1,1
280725904 1,13,"Madrid, Comunidad de",28,Madrid,07259,5,3,1,1,1,9,1,1,1,04,1,14,1,1,1
280726504 1,13,"Madrid, Comunidad de",28,Madrid,07265,4,4,1,1,6,1,1,1,1,04,1,14,1,1,1
280727204 1,13,"Madrid, Comunidad de",28,Madrid,07272,5,5,2,1,6,1,1,1,1,04,6,14,1,1,1
280727204 2,13,"Madrid, Comunidad de",28,Madrid,07272,5,5,2,1,6,1,1,1,1,05,1,11,1,1,6
280730003 1,13,"Madrid, Comunidad de",28,Madrid,07300,4,4,2,1,6,1,1,1,1,03,1,12,1,1,1
280730003 2,13,"Madrid, Comunidad de",28,Madrid,07300,4,4,2,1,6,1,1,1,1,04,6,10,6,1,6
280732504 1,13,"Madrid, Comunidad de",28,Madrid,07325,4,4,1,1,6,1,1,1,1,04,1,13,1,1,1
280732604 1,13,"Madrid, Comunidad de",28,Madrid,07326,4,4,1,1,1,1,1,1,1,04,6,10,1,1,6
280733804 1,13,"Madrid, Comunidad de",28,Madrid,07338,4,4,1,1,1,6,1,1,1,04,6,14,1,1,1
280735004 1,13,"Madrid, Comunidad de",28,Madrid,07350,5,5,1,1,1,1,1,1,1,04,1,12,1,1,6
280735203 1,13,"Madrid, Comunidad de",28,Madrid,07352,4,4,1,1,1,1,1,1,1,03,6,10,1,1,6
280735802 1,13,"Madrid, Comunidad de",28,Madrid,07358,2,3,1,1,1,6,1,1,1,02,6,12,1,1,1
280735902 1,13,"Madrid, Comunidad de",28,Madrid,07359,2,3,1,1,1,6,1,1,1,02,6,12,1,1,6
280737303 1,13,"Madrid, Comunidad de",28,Madrid,07373,4,3,1,1,6,6,1,1,1,03,6,15,1,1,1
280737903 1,13,"Madrid, Comunidad de",28,Madrid,07379,4,4,1,1,1,1,1,1,1,03,6,15,1,1,1
280738404 1,13,"Madrid, Comunidad de",28,Madrid,07384,5,4,1,1,6,1,1,1,1,04,6,15,1,1,1
280738504 1,13,"Madrid, Comunidad de",28,Madrid,07385,4,4,1,1,1,1,1,1,1,04,6,14,1,1,1
280739003 1,13,"Madrid, Comunidad de",28,Madrid,07390,4,4,1,1,1,6,1,1,1,03,1,12,1,1,1
280739603 1,13,"Madrid, Comunidad de",28,Madrid,07396,4,4,1,6,1,1,1,1,1,03,6,11,1,1,1
280740603 1,13,"Madrid, Comunidad de",28,Madrid,07406,4,4,2,1,1,1,1,1,1,03,1,14,1,1,1
280740603 2,13,"Madrid, Comunidad de",28,Madrid,07406,4,4,2,1,1,1,1,1,1,04,1,14,1,1,1
280740903 1,13,"Madrid, Comunidad de",28,Madrid,07409,4,4,1,1,1,1,1,1,1,03,6,15,1,1,1
280741503 1,13,"Madrid, Comunidad de",28,Madrid,07415,4,4,1,1,1,1,1,1,1,03,6,12,1,1,6
280742205 1,13,"Madrid, Comunidad de",28,Madrid,07422,5,6,1,6,1,1,1,1,1,05,1,13,1,1,6
280743103 1,13,"Madrid, Comunidad de",28,Madrid,07431,4,4,2,1,1,1,1,1,1,03,6,15,1,1,1
280743103 2,13,"Madrid, Comunidad de",28,Madrid,07431,4,4,2,1,1,1,1,1,1,04,1,12,1,1,1
280743603 1,13,"Madrid, Comunidad de",28,Madrid,07436,4,3,1,1,1,1,1,1,1,03,1,12,1,1,1
280744003 1,13,"Madrid, Comunidad de",28,Madrid,07440,4,3,1,1,1,1,1,1,1,03,6,13,1,1,1
280744403 1,13,"Madrid, Comunidad de",28,Madrid,07444,4,3,1,1,1,1,1,1,1,03,6,14,1,1,1
280745002 1,13,"Madrid, Comunidad de",28,Madrid,07450,4,4,1,1,6,6,1,1,1,02,1,13,6,1,1
280746204 1,13,"Madrid, Comunidad de",28,Madrid,07462,5,6,2,1,1,1,1,1,1,04,1,14,1,1,1
280746204 2,13,"Madrid, Comunidad de",28,Madrid,07462,5,6,2,1,1,1,1,1,1,05,6,12,1,1,1
280747403 1,13,"Madrid, Comunidad de",28,Madrid,07474,4,3,1,1,1,1,1,1,1,03,6,14,1,1,1
280747703 1,13,"Madrid, Comunidad de",28,Madrid,07477,4,4,1,1,1,6,1,1,1,03,6,14,1,1,1
280748303 1,13,"Madrid, Comunidad de",28,Madrid,07483,4,4,2,1,1,1,1,1,1,03,6,15,1,1,1
280748303 2,13,"Madrid, Comunidad de",28,Madrid,07483,4,4,2,1,1,1,1,1,1,04,1,13,1,1,1
